K,Algoritmo,Rep,Custo_Total,Impacto_Ambiental,Tempo_Total_Segundos
13,MOEAD_AV,29,636.429675,3.924376,88.970
13,MOEAD_AV,29,636.432934,3.915989,88.970
13,MOEAD_AV,29,636.434617,3.907724,88.970
13,MOEAD_AV,29,636.437876,3.898316,88.970
13,MOEAD_AV,29,636.439136,3.875851,88.970
13,MOEAD_AV,29,636.439935,3.873113,88.970
13,MOEAD_AV,29,636.440567,3.872981,88.970
13,MOEAD_AV,29,636.440726,3.872976,88.970
13,MOEAD_AV,29,636.441469,3.851103,88.970
13,MOEAD_AV,29,636.442084,3.815820,88.970
13,MOEAD_AV,29,636.445343,3.807433,88.970
13,MOEAD_AV,29,636.446592,3.803605,88.970
13,MOEAD_AV,29,636.455714,3.795349,88.970
13,MOEAD_AV,29,636.457811,3.774659,88.970
13,MOEAD_AV,29,636.460581,3.753067,88.970
13,MOEAD_AV,29,636.463193,3.746571,88.970
13,MOEAD_AV,29,636.463808,3.711128,88.970
13,MOEAD_AV,29,636.467067,3.702741,88.970
13,MOEAD_AV,29,636.468316,3.699073,88.970
13,MOEAD_AV,29,636.468750,3.693456,88.970
13,MOEAD_AV,29,636.472009,3.685069,88.970
13,MOEAD_AV,29,636.473258,3.681241,88.970
13,MOEAD_AV,29,636.474859,3.659728,88.970
13,MOEAD_AV,29,636.478118,3.651341,88.970
13,MOEAD_AV,29,636.479367,3.647513,88.970
13,MOEAD_AV,29,636.488489,3.639257,88.970
13,MOEAD_AV,29,636.499335,3.621599,88.970
13,MOEAD_AV,29,636.501803,3.613349,88.970
13,MOEAD_AV,29,636.502594,3.613212,88.970
13,MOEAD_AV,29,636.503052,3.609521,88.970
13,MOEAD_AV,29,636.503843,3.609384,88.970
13,MOEAD_AV,29,636.511927,3.607439,88.970
13,MOEAD_AV,29,636.512174,3.601265,88.970
13,MOEAD_AV,29,636.512965,3.601128,88.970
13,MOEAD_AV,29,636.525415,3.597941,88.970
13,MOEAD_AV,29,636.529190,3.597767,88.970
13,MOEAD_AV,29,636.530442,3.596948,88.970
13,MOEAD_AV,29,636.530359,3.597189,88.970
13,MOEAD_AV,29,636.531944,3.589110,88.970
13,MOEAD_AV,29,636.532735,3.588973,88.970
13,MOEAD_AV,29,636.567631,3.585831,88.970
13,MOEAD_AV,29,636.568422,3.585694,88.970
13,MOEAD_AV,29,636.611710,3.585637,88.970
13,MOEAD_AV,29,636.616738,3.584086,88.970
13,MOEAD_AV,29,636.629371,3.583707,88.970
13,MOEAD_AV,29,636.664894,3.583543,88.970
13,MOEAD_AV,29,636.667924,3.583037,88.970
13,MOEAD_AV,29,636.674536,3.581546,88.970
13,MOEAD_AV,29,636.716240,3.581429,88.970
13,MOEAD_AV,29,636.722061,3.580075,88.970
13,MOEAD_AV,29,636.722852,3.579938,88.970
13,MOEAD_AV,29,636.735485,3.579558,88.970
13,MOEAD_AV,29,636.742940,3.574565,88.970
13,MOEAD_AV,29,636.743731,3.574427,88.970
13,MOEAD_AV,29,636.744189,3.570737,88.970
13,MOEAD_AV,29,636.744980,3.570600,88.970
13,MOEAD_AV,29,636.753064,3.568654,88.970
13,MOEAD_AV,29,636.753311,3.562481,88.970
13,MOEAD_AV,29,636.754102,3.562343,88.970
13,MOEAD_AV,29,636.766552,3.559156,88.970
13,MOEAD_AV,29,636.770327,3.558982,88.970
13,MOEAD_AV,29,636.770705,3.558542,88.970
13,MOEAD_AV,29,636.770788,3.558301,88.970
13,MOEAD_AV,29,636.771579,3.558164,88.970
13,MOEAD_AV,29,636.773081,3.550326,88.970
13,MOEAD_AV,29,636.773872,3.550189,88.970
13,MOEAD_AV,29,636.808768,3.547047,88.970
13,MOEAD_AV,29,636.809559,3.546910,88.970
13,MOEAD_AV,29,636.852847,3.546853,88.970
13,MOEAD_AV,29,636.857084,3.545439,88.970
13,MOEAD_AV,29,636.857875,3.545302,88.970
13,MOEAD_AV,29,636.870508,3.544922,88.970
13,MOEAD_AV,29,636.906031,3.544759,88.970
13,MOEAD_AV,29,636.909061,3.544252,88.970
13,MOEAD_AV,29,636.914882,3.543775,88.970
13,MOEAD_AV,29,636.915673,3.542761,88.970
13,MOEAD_AV,29,636.958961,3.542704,88.970
13,MOEAD_AV,29,636.963198,3.541291,88.970
13,MOEAD_AV,29,636.963989,3.541154,88.970
13,MOEAD_AV,29,636.976622,3.540774,88.970
13,MOEAD_AV,29,637.012145,3.540610,88.970
13,MOEAD_AV,29,637.015175,3.540104,88.970
13,MOEAD_AV,29,637.022939,3.539866,88.970
13,MOEAD_AV,29,637.024938,3.539166,88.970
13,MOEAD_AV,29,637.063491,3.538496,88.970
13,MOEAD_AV,29,637.071255,3.538258,88.970
13,MOEAD_AV,29,637.108300,3.538237,88.970
13,MOEAD_AV,29,637.111409,3.535476,88.970
13,MOEAD_AV,29,637.123067,3.520228,88.970
13,MOEAD_AV,29,637.126326,3.511841,88.970
13,MOEAD_AV,29,637.127575,3.509190,88.970
13,MOEAD_AV,29,637.128366,3.507876,88.970
13,MOEAD_AV,29,637.135942,3.500252,88.970
13,MOEAD_AV,29,637.136697,3.499757,88.970
13,MOEAD_AV,29,637.139201,3.491865,88.970
13,MOEAD_AV,29,637.144143,3.474193,88.970
13,MOEAD_AV,29,637.146993,3.448852,88.970
13,MOEAD_AV,29,637.150252,3.441642,88.970
13,MOEAD_AV,29,637.152292,3.436500,88.970
13,MOEAD_AV,29,637.160623,3.430649,88.970
13,MOEAD_AV,29,637.161414,3.428243,88.970
13,MOEAD_AV,29,637.172260,3.410585,88.970
13,MOEAD_AV,29,637.176201,3.401223,88.970
13,MOEAD_AV,29,637.176768,3.398371,88.970
13,MOEAD_AV,29,637.185099,3.390252,88.970
13,MOEAD_AV,29,637.185890,3.390114,88.970
13,MOEAD_AV,29,637.198340,3.386927,88.970
13,MOEAD_AV,29,637.204869,3.378097,88.970
13,MOEAD_AV,29,637.205660,3.377960,88.970
13,MOEAD_AV,29,637.222614,3.201895,88.970
13,MOEAD_AV,29,637.223229,3.167488,88.970
13,MOEAD_AV,29,637.229882,3.118162,88.970
13,MOEAD_AV,29,637.233141,3.109775,88.970
13,MOEAD_AV,29,637.234390,3.105947,88.970
13,MOEAD_AV,29,637.243512,3.097691,88.970
13,MOEAD_AV,29,637.244338,3.097203,88.970
13,MOEAD_AV,29,637.244953,3.062079,88.970
13,MOEAD_AV,29,637.248379,3.054533,88.970
13,MOEAD_AV,29,637.249895,3.044247,88.970
13,MOEAD_AV,29,637.251606,3.013471,88.970
13,MOEAD_AV,29,637.254865,3.005083,88.970
13,MOEAD_AV,29,637.256114,3.001256,88.970
13,MOEAD_AV,29,637.256548,2.995798,88.970
13,MOEAD_AV,29,637.259807,2.987411,88.970
13,MOEAD_AV,29,637.261056,2.983583,88.970
13,MOEAD_AV,29,637.261866,2.962208,88.970
13,MOEAD_AV,29,637.262657,2.962070,88.970
13,MOEAD_AV,29,637.265125,2.953821,88.970
13,MOEAD_AV,29,637.265916,2.953683,88.970
13,MOEAD_AV,29,637.266374,2.949993,88.970
13,MOEAD_AV,29,637.267165,2.949855,88.970
13,MOEAD_AV,29,637.275496,2.941736,88.970
13,MOEAD_AV,29,637.276287,2.941599,88.970
13,MOEAD_AV,29,637.286342,2.924078,88.970
13,MOEAD_AV,29,637.287133,2.923941,88.970
13,MOEAD_AV,29,637.290392,2.915554,88.970
13,MOEAD_AV,29,637.290850,2.911864,88.970
13,MOEAD_AV,29,637.291641,2.911726,88.970
13,MOEAD_AV,29,637.299972,2.903607,88.970
13,MOEAD_AV,29,637.300763,2.903470,88.970
13,MOEAD_AV,29,637.312422,2.900420,88.970
13,MOEAD_AV,29,637.316988,2.900109,88.970
13,MOEAD_AV,29,637.317366,2.899668,88.970
13,MOEAD_AV,29,637.318240,2.899290,88.970
13,MOEAD_AV,29,637.318157,2.899531,88.970
13,MOEAD_AV,29,637.319742,2.891453,88.970
13,MOEAD_AV,29,637.320533,2.891315,88.970
13,MOEAD_AV,29,637.355429,2.888174,88.970
13,MOEAD_AV,29,637.356220,2.888036,88.970
13,MOEAD_AV,29,637.399508,2.887979,88.970
13,MOEAD_AV,29,637.417169,2.886049,88.970
13,MOEAD_AV,29,637.452692,2.885885,88.970
13,MOEAD_AV,29,637.462334,2.883888,88.970
13,MOEAD_AV,29,637.510650,2.883157,88.970
13,MOEAD_AV,29,637.523283,2.881901,88.970
13,MOEAD_AV,29,637.561836,2.881231,88.970
13,MOEAD_AV,29,637.569600,2.880993,88.970
13,MOEAD_AV,29,637.621857,2.880646,88.970
13,MOEAD_AV,29,637.657279,2.876899,88.970
13,MOEAD_AV,29,637.658070,2.876762,88.970
13,MOEAD_AV,29,637.670809,2.875373,88.970
13,MOEAD_AV,29,637.673504,2.873539,88.970
13,MOEAD_AV,29,637.674673,2.872961,88.970
13,MOEAD_AV,29,637.674756,2.872561,88.970
13,MOEAD_AV,29,637.675547,2.872423,88.970
13,MOEAD_AV,29,637.688035,2.870463,88.970
13,MOEAD_AV,29,637.688249,2.869426,88.970
13,MOEAD_AV,29,637.689757,2.868648,88.970
13,MOEAD_AV,29,637.693727,2.865885,88.970
13,MOEAD_AV,29,637.694518,2.865748,88.970
13,MOEAD_AV,29,637.725444,2.865369,88.970
13,MOEAD_AV,29,637.729414,2.862765,88.970
13,MOEAD_AV,29,637.773493,2.862571,88.970
13,MOEAD_AV,29,637.777730,2.861158,88.970
13,MOEAD_AV,29,637.791154,2.860641,88.970
13,MOEAD_AV,29,637.826677,2.860477,88.970
13,MOEAD_AV,29,637.835528,2.858617,88.970
13,MOEAD_AV,29,637.836319,2.858480,88.970
13,MOEAD_AV,29,637.879607,2.858423,88.970
13,MOEAD_AV,29,637.883844,2.857009,88.970
13,MOEAD_AV,29,637.884635,2.856872,88.970
13,MOEAD_AV,29,637.897268,2.856333,88.970
13,MOEAD_AV,29,637.932791,2.856329,88.970
13,MOEAD_AV,29,637.935821,2.855663,88.970
13,MOEAD_AV,29,637.943585,2.855585,88.970
13,MOEAD_AV,29,637.945584,2.854884,88.970
13,MOEAD_AV,29,637.981107,2.854721,88.970
13,MOEAD_AV,29,637.984137,2.854215,88.970
13,MOEAD_AV,29,637.991901,2.853977,88.970
13,MOEAD_AV,29,638.028946,2.853956,88.970
13,MOEAD_AV,29,638.098147,2.853387,88.970
13,MOEAD_AV,29,638.170955,2.853373,88.970
13,MOEAD_AV,29,638.184602,2.853322,88.970
13,MOEAD_AV,29,638.319892,2.852985,88.970
13,MOEAD_AV,29,638.351502,2.852877,88.970
13,MOEAD_AV,29,638.384711,2.852301,88.970
13,MOEAD_AV,29,638.397819,2.851969,88.970
13,MOEAD_AV,29,638.431028,2.851393,88.970
13,MOEAD_AV,29,638.468073,2.851372,88.970
13,MOEAD_AV,29,638.537274,2.850804,88.970
13,MOEAD_AV,29,638.610082,2.850790,88.970
13,MOEAD_AV,29,638.623729,2.850739,88.970
13,MOEAD_AV,29,638.708700,2.850649,88.970
13,MOEAD_AV,29,638.759019,2.850402,88.970
13,MOEAD_AV,29,638.790629,2.850294,88.970
13,MOEAD_AV,29,638.826152,2.850130,88.970
13,MOEAD_AV,29,638.836946,2.849386,88.970
13,MOEAD_AV,29,638.873991,2.849365,88.970
13,MOEAD_AV,29,638.943192,2.848796,88.970
13,MOEAD_AV,29,639.016000,2.848782,88.970
13,MOEAD_AV,29,639.029647,2.848731,88.970
13,MOEAD_AV,29,639.151137,2.848662,88.970
13,MOEAD_AV,29,639.164937,2.848394,88.970
13,MOEAD_AV,29,639.322419,2.848282,88.970
13,MOEAD_AV,29,639.343838,2.848007,88.970
13,MOEAD_AV,29,639.479128,2.847670,88.970
13,MOEAD_AV,29,639.701067,2.847584,88.970
13,MOEAD_AV,29,639.725747,2.847502,88.970
13,MOEAD_AV,29,639.738737,2.847410,88.970
13,MOEAD_AV,29,639.760156,2.847135,88.970
13,MOEAD_AV,29,639.974617,2.847077,88.970
13,MOEAD_AV,29,640.000788,2.846997,88.970
13,MOEAD_AV,29,640.011354,2.846335,88.970
13,MOEAD_AV,29,640.019118,2.846098,88.970
13,MOEAD_AV,29,640.056163,2.846076,88.970
13,MOEAD_AV,29,640.125364,2.845508,88.970
13,MOEAD_AV,29,640.198172,2.845494,88.970
13,MOEAD_AV,29,640.211819,2.845443,88.970
13,MOEAD_AV,29,640.339853,2.845438,88.970
13,MOEAD_AV,29,640.347109,2.845106,88.970
13,MOEAD_AV,29,640.593728,2.844937,88.970
13,MOEAD_AV,29,640.745370,2.840908,88.970
13,MOEAD_AV,29,640.781057,2.837629,88.970
13,MOEAD_AV,29,640.873452,2.835827,88.970
13,MOEAD_AV,29,640.887962,2.834362,88.970
13,MOEAD_AV,29,640.935487,2.831873,88.970
13,MOEAD_AV,29,640.936278,2.831736,88.970
13,MOEAD_AV,29,640.948911,2.831356,88.970
13,MOEAD_AV,29,640.984434,2.831193,88.970
13,MOEAD_AV,29,640.992362,2.830436,88.970
13,MOEAD_AV,29,640.997840,2.827055,88.970
13,MOEAD_AV,29,641.032736,2.823913,88.970
13,MOEAD_AV,29,641.033527,2.823776,88.970
13,MOEAD_AV,29,641.081052,2.822305,88.970
13,MOEAD_AV,29,641.138850,2.819765,88.970
13,MOEAD_AV,29,641.139641,2.819628,88.970
13,MOEAD_AV,29,641.187166,2.818157,88.970
13,MOEAD_AV,29,641.187957,2.818020,88.970
13,MOEAD_AV,29,641.248906,2.816032,88.970
13,MOEAD_AV,29,641.287459,2.815362,88.970
13,MOEAD_AV,29,641.295223,2.815124,88.970
13,MOEAD_AV,29,641.332268,2.815103,88.970
13,MOEAD_AV,29,641.401469,2.814535,88.970
13,MOEAD_AV,29,641.474277,2.814521,88.970
13,MOEAD_AV,29,641.623214,2.814133,88.970
13,MOEAD_AV,29,641.701141,2.813117,88.970
13,MOEAD_AV,29,641.738186,2.813096,88.970
13,MOEAD_AV,29,641.837247,2.812882,88.970
13,MOEAD_AV,29,641.893842,2.812462,88.970
13,MOEAD_AV,29,641.922198,2.810381,88.970
13,MOEAD_AV,29,642.232686,2.806454,88.970
13,MOEAD_AV,29,642.233935,2.802626,88.970
13,MOEAD_AV,29,642.243057,2.794370,88.970
13,MOEAD_AV,29,642.256587,2.793002,88.970
13,MOEAD_AV,29,642.260451,2.790431,88.970
13,MOEAD_AV,29,642.269732,2.790223,88.970
13,MOEAD_AV,29,642.273813,2.787933,88.970
13,MOEAD_AV,29,642.274027,2.786896,88.970
13,MOEAD_AV,29,642.279505,2.783515,88.970
13,MOEAD_AV,29,642.322793,2.783457,88.970
13,MOEAD_AV,29,642.342270,2.781599,88.970
13,MOEAD_AV,29,642.362717,2.781297,88.970
13,MOEAD_AV,29,642.385619,2.779366,88.970
13,MOEAD_AV,29,642.428907,2.779309,88.970
13,MOEAD_AV,29,642.448371,2.777994,88.970
13,MOEAD_AV,29,642.459438,2.777106,88.970
13,MOEAD_AV,29,642.469622,2.774480,88.970
13,MOEAD_AV,29,642.520784,2.774456,88.970
13,MOEAD_AV,29,642.532387,2.772564,88.970
13,MOEAD_AV,29,642.576888,2.771584,88.970
13,MOEAD_AV,29,642.683134,2.770995,88.970
13,MOEAD_AV,29,642.769589,2.770929,88.970
13,MOEAD_AV,29,642.897623,2.770925,88.970
13,MOEAD_AV,29,642.989254,2.770040,88.970
13,MOEAD_AV,29,643.089052,2.770006,88.970
13,MOEAD_AV,29,643.250141,2.769997,88.970
13,MOEAD_AV,29,643.309989,2.769380,88.970
13,MOEAD_AV,29,643.336430,2.769133,88.970
13,MOEAD_AV,29,643.403243,2.768263,88.970
13,MOEAD_AV,29,643.476051,2.768249,88.970
13,MOEAD_AV,29,643.871607,2.767693,88.970
13,MOEAD_AV,29,643.999641,2.767688,88.970
13,MOEAD_AV,29,644.183528,2.766684,88.970
13,MOEAD_AV,29,644.212360,2.766645,88.970
13,MOEAD_AV,29,644.239480,2.766558,88.970
13,MOEAD_AV,29,644.298590,2.766082,88.970
13,MOEAD_AV,29,644.339461,2.766022,88.970
13,MOEAD_AV,29,644.357679,2.765634,88.970
13,MOEAD_AV,29,644.485713,2.765629,88.970
13,MOEAD_AV,29,644.739588,2.765128,88.970
13,MOEAD_AV,29,645.050233,2.765127,88.970
13,MOEAD_AV,29,645.460883,2.765097,88.970
13,MOEAD_AV,29,645.463243,2.765064,88.970
13,MOEAD_AV,29,647.111075,2.765047,88.970
13,MOEAD_AV,29,647.313601,2.765029,88.970
13,MOEAD_AV,29,647.512267,2.765009,88.970
13,MOEAD_AV,29,648.482931,2.764999,88.970
13,MOEAD_AV,29,648.921614,2.764460,88.970
13,MOEAD_AV,29,649.035620,2.764407,88.970
13,MOEAD_AV,29,649.759275,2.764342,88.970
13,MOEAD_AV,29,649.837154,2.763639,88.970
13,MOEAD_AV,29,650.083773,2.763471,88.970
13,MOEAD_AV,29,653.103461,2.763406,88.970
13,MOEAD_AV,29,654.477174,2.755801,88.970
13,MOEAD_AV,29,654.483540,2.748288,88.970
13,MOEAD_AV,29,654.572972,2.746315,88.970
13,MOEAD_AV,29,654.588863,2.744278,88.970
13,MOEAD_AV,29,654.589654,2.744140,88.970
13,MOEAD_AV,29,654.630308,2.741486,88.970
13,MOEAD_AV,29,654.673657,2.739253,88.970
13,MOEAD_AV,29,654.820356,2.736638,88.970
13,MOEAD_AV,29,655.395312,2.735717,88.970
13,MOEAD_AV,29,655.483198,2.734548,88.970
13,MOEAD_AV,29,655.828438,2.732588,88.970
13,MOEAD_AV,29,656.496791,2.731662,88.970
13,MOEAD_AV,29,656.572592,2.731413,88.970
13,MOEAD_AV,29,656.609756,2.731369,88.970
13,MOEAD_AV,29,656.943623,2.729902,88.970
13,MOEAD_AV,29,658.608472,2.729851,88.970
13,MOEAD_AV,29,660.488928,2.729825,88.970
13,MOEAD_AV,29,660.732989,2.729796,88.970
13,MOEAD_AV,29,661.017497,2.729793,88.970
13,MOEAD_AV,29,661.282277,2.729175,88.970
13,MOEAD_AV,29,662.005932,2.729111,88.970
13,MOEAD_AV,29,663.092622,2.724091,88.970
13,MOEAD_AV,29,663.822378,2.722145,88.970
13,MOEAD_AV,29,663.984696,2.715228,88.970
13,MOEAD_AV,29,664.808483,2.713140,88.970
13,MOEAD_AV,29,665.590009,2.710641,88.970
13,MOEAD_AV,29,672.514136,2.708448,88.970
13,MOEAD_AV,29,672.694069,2.702039,88.970
13,MOEAD_AV,29,672.827456,2.701947,88.970
13,MOEAD_AV,29,673.019714,2.696536,88.970
13,MOEAD_AV,29,674.477138,2.695903,88.970
13,MOEAD_AV,29,674.483112,2.692559,88.970
13,MOEAD_AV,29,674.974219,2.690062,88.970
13,MOEAD_AV,29,675.102253,2.690057,88.970
13,MOEAD_AV,29,679.048093,2.689953,88.970
13,MOEAD_AV,29,681.203323,2.689934,88.970
13,MOEAD_AV,29,683.687361,2.689890,88.970
13,MOEAD_AV,29,697.661771,2.688404,88.970
13,MOEAD_AV,29,705.800363,2.688341,88.970
13,MOEAD_AV,29,1137.690097,2.683634,88.970
13,MOEAD_AV,29,1138.876567,2.683544,88.970
13,MOEAD_AV,29,1287.373110,2.683307,88.970
13,MOEAD_AV,29,1290.403887,2.681243,88.970
13,MOEAD_AV,29,1447.092052,2.679222,88.970
13,MOEAD_AV,29,1601.140108,2.677501,88.970
13,MOEAD_AV,29,1604.456164,2.676123,88.970
13,MOEAD_AV,29,1610.810343,2.676108,88.970
13,MOEAD_AV,29,1624.159822,2.676105,88.970
13,MOEAD_AV,29,1907.542269,2.675714,88.970
13,MOEAD_AV,29,1911.634153,2.675612,88.970
13,MOEAD_AV,29,1913.771373,2.675586,88.970
13,MOEAD_AV,30,711.079090,13.261498,96.606
13,MOEAD_AV,30,711.079705,13.225409,96.606
13,MOEAD_AV,30,711.088109,13.177281,96.606
13,MOEAD_AV,30,711.091239,13.108828,96.606
13,MOEAD_AV,30,711.092633,13.104475,96.606
13,MOEAD_AV,30,711.106382,13.086761,96.606
13,MOEAD_AV,30,711.106966,13.066417,96.606
13,MOEAD_AV,30,711.109736,13.044108,96.606
13,MOEAD_AV,30,711.114357,12.999784,96.606
13,MOEAD_AV,30,711.119299,12.982111,96.606
13,MOEAD_AV,30,711.124014,12.954494,96.606
13,MOEAD_AV,30,711.125408,12.948384,96.606
13,MOEAD_AV,30,711.137502,12.942147,96.606
13,MOEAD_AV,30,711.139237,12.935399,96.606
13,MOEAD_AV,30,711.144822,12.933179,96.606
13,MOEAD_AV,30,711.148490,12.913516,96.606
13,MOEAD_AV,30,711.149884,12.910254,96.606
13,MOEAD_AV,30,711.161694,12.907668,96.606
13,MOEAD_AV,30,711.161978,12.904017,96.606
13,MOEAD_AV,30,711.165947,12.899313,96.606
13,MOEAD_AV,30,711.169298,12.895050,96.606
13,MOEAD_AV,30,711.221304,12.893081,96.606
13,MOEAD_AV,30,711.230043,12.892153,96.606
13,MOEAD_AV,30,711.233145,12.892135,96.606
13,MOEAD_AV,30,711.242115,12.891937,96.606
13,MOEAD_AV,30,711.249108,12.891889,96.606
13,MOEAD_AV,30,711.251194,12.891619,96.606
13,MOEAD_AV,30,711.275412,12.890902,96.606
13,MOEAD_AV,30,711.303200,12.889651,96.606
13,MOEAD_AV,30,711.311939,12.888723,96.606
13,MOEAD_AV,30,711.324011,12.888506,96.606
13,MOEAD_AV,30,711.331004,12.888458,96.606
13,MOEAD_AV,30,711.336157,12.888005,96.606
13,MOEAD_AV,30,711.339259,12.887987,96.606
13,MOEAD_AV,30,711.348229,12.887788,96.606
13,MOEAD_AV,30,711.355222,12.887741,96.606
13,MOEAD_AV,30,711.357308,12.887471,96.606
13,MOEAD_AV,30,711.383754,12.887420,96.606
13,MOEAD_AV,30,711.407050,12.887122,96.606
13,MOEAD_AV,30,711.409314,12.885503,96.606
13,MOEAD_AV,30,711.421155,12.884556,96.606
13,MOEAD_AV,30,711.430125,12.884358,96.606
13,MOEAD_AV,30,711.437118,12.884310,96.606
13,MOEAD_AV,30,711.465650,12.883990,96.606
13,MOEAD_AV,30,711.488946,12.883691,96.606
13,MOEAD_AV,30,711.497917,12.883631,96.606
13,MOEAD_AV,30,711.507191,12.883388,96.606
13,MOEAD_AV,30,711.519001,12.880801,96.606
13,MOEAD_AV,30,711.519285,12.877151,96.606
13,MOEAD_AV,30,711.523254,12.873101,96.606
13,MOEAD_AV,30,711.526605,12.868183,96.606
13,MOEAD_AV,30,711.578611,12.866214,96.606
13,MOEAD_AV,30,711.587350,12.865287,96.606
13,MOEAD_AV,30,711.590452,12.865268,96.606
13,MOEAD_AV,30,711.599422,12.865070,96.606
13,MOEAD_AV,30,711.632719,12.864035,96.606
13,MOEAD_AV,30,711.635450,12.671685,96.606
13,MOEAD_AV,30,711.638804,12.633522,96.606
13,MOEAD_AV,30,711.653947,12.608056,96.606
13,MOEAD_AV,30,711.654531,12.593270,96.606
13,MOEAD_AV,30,711.657301,12.569893,96.606
13,MOEAD_AV,30,711.658695,12.566631,96.606
13,MOEAD_AV,30,711.660528,12.528830,96.606
13,MOEAD_AV,30,711.668225,12.515594,96.606
13,MOEAD_AV,30,711.671579,12.477430,96.606
13,MOEAD_AV,30,711.672973,12.474169,96.606
13,MOEAD_AV,30,711.684783,12.471582,96.606
13,MOEAD_AV,30,711.685067,12.467932,96.606
13,MOEAD_AV,30,711.691259,12.467311,96.606
13,MOEAD_AV,30,711.692387,12.458964,96.606
13,MOEAD_AV,30,711.696055,12.439301,96.606
13,MOEAD_AV,30,711.697449,12.436039,96.606
13,MOEAD_AV,30,711.709259,12.433453,96.606
13,MOEAD_AV,30,711.709543,12.429802,96.606
13,MOEAD_AV,30,711.716863,12.420835,96.606
13,MOEAD_AV,30,711.768869,12.418866,96.606
13,MOEAD_AV,30,711.777608,12.417938,96.606
13,MOEAD_AV,30,711.780710,12.417920,96.606
13,MOEAD_AV,30,711.789680,12.417722,96.606
13,MOEAD_AV,30,711.796673,12.417674,96.606
13,MOEAD_AV,30,711.798759,12.416227,96.606
13,MOEAD_AV,30,711.871576,12.413114,96.606
13,MOEAD_AV,30,711.878569,12.413066,96.606
13,MOEAD_AV,30,711.904873,12.412079,96.606
13,MOEAD_AV,30,711.973701,12.342882,96.606
13,MOEAD_AV,30,711.981567,12.250856,96.606
13,MOEAD_AV,30,712.002392,12.229510,96.606
13,MOEAD_AV,30,712.002692,12.216989,96.606
13,MOEAD_AV,30,712.006043,12.212726,96.606
13,MOEAD_AV,30,712.066788,12.209830,96.606
13,MOEAD_AV,30,712.112157,12.208578,96.606
13,MOEAD_AV,30,712.157585,12.204304,96.606
13,MOEAD_AV,30,712.164905,12.195337,96.606
13,MOEAD_AV,30,712.168573,12.175673,96.606
13,MOEAD_AV,30,712.169967,12.172412,96.606
13,MOEAD_AV,30,712.181777,12.169825,96.606
13,MOEAD_AV,30,712.182061,12.166175,96.606
13,MOEAD_AV,30,712.189381,12.157208,96.606
13,MOEAD_AV,30,712.241387,12.155239,96.606
13,MOEAD_AV,30,712.250126,12.154311,96.606
13,MOEAD_AV,30,712.253228,12.154293,96.606
13,MOEAD_AV,30,712.262198,12.154094,96.606
13,MOEAD_AV,30,712.269191,12.154047,96.606
13,MOEAD_AV,30,712.271277,12.152600,96.606
13,MOEAD_AV,30,712.347501,12.151091,96.606
13,MOEAD_AV,30,712.351087,12.149439,96.606
13,MOEAD_AV,30,712.377391,12.148452,96.606
13,MOEAD_AV,30,712.457201,12.146468,96.606
13,MOEAD_AV,30,712.485733,12.146147,96.606
13,MOEAD_AV,30,712.498623,12.083190,96.606
13,MOEAD_AV,30,712.519431,12.068152,96.606
13,MOEAD_AV,30,712.545863,11.963958,96.606
13,MOEAD_AV,30,712.552520,11.930561,96.606
13,MOEAD_AV,30,712.576682,11.870503,96.606
13,MOEAD_AV,30,712.628688,11.868535,96.606
13,MOEAD_AV,30,712.649499,11.867390,96.606
13,MOEAD_AV,30,712.656492,11.867342,96.606
13,MOEAD_AV,30,712.682796,11.866355,96.606
13,MOEAD_AV,30,712.734802,11.864386,96.606
13,MOEAD_AV,30,712.738388,11.863912,96.606
13,MOEAD_AV,30,712.743541,11.863459,96.606
13,MOEAD_AV,30,712.764692,11.862925,96.606
13,MOEAD_AV,30,712.791138,11.862873,96.606
13,MOEAD_AV,30,712.823405,11.862515,96.606
13,MOEAD_AV,30,712.830097,11.860172,96.606
13,MOEAD_AV,30,712.873904,11.859828,96.606
13,MOEAD_AV,30,712.896330,11.859145,96.606
13,MOEAD_AV,30,712.916247,11.515458,96.606
13,MOEAD_AV,30,712.916862,11.482157,96.606
13,MOEAD_AV,30,712.945301,11.426361,96.606
13,MOEAD_AV,30,712.954521,11.394695,96.606
13,MOEAD_AV,30,712.954882,11.377369,96.606
13,MOEAD_AV,30,712.955136,11.356773,96.606
13,MOEAD_AV,30,712.975944,11.335826,96.606
13,MOEAD_AV,30,713.000420,11.296520,96.606
13,MOEAD_AV,30,713.064267,11.293605,96.606
13,MOEAD_AV,30,713.082316,11.293089,96.606
13,MOEAD_AV,30,713.106534,11.292372,96.606
13,MOEAD_AV,30,713.134322,11.291121,96.606
13,MOEAD_AV,30,713.143061,11.290193,96.606
13,MOEAD_AV,30,713.146163,11.290175,96.606
13,MOEAD_AV,30,713.155133,11.289976,96.606
13,MOEAD_AV,30,713.162126,11.289929,96.606
13,MOEAD_AV,30,713.170381,11.289457,96.606
13,MOEAD_AV,30,713.186344,11.289211,96.606
13,MOEAD_AV,30,713.188430,11.288941,96.606
13,MOEAD_AV,30,713.238172,11.288592,96.606
13,MOEAD_AV,30,713.240436,11.286973,96.606
13,MOEAD_AV,30,713.249175,11.286045,96.606
13,MOEAD_AV,30,713.252277,11.286026,96.606
13,MOEAD_AV,30,713.261247,11.285828,96.606
13,MOEAD_AV,30,713.268240,11.285780,96.606
